"title","number"
"山西省商务厅关于推荐山西省家电下乡销售企业的公告","5305"
"关于应对当前经济形势确保我省就业局势稳定的紧急通知","5306"
"关于印发(山西省贯彻关于自主择业的军队转业干部安置管理若干问题的意见的实施意见)的通知","5307"
"公务员奖励规定（试行）","5308"
"公务员培训规定（试行）","5309"
"公务员考核规定（试行）","5310"
"关于印发《山西省人事厅政务公开工作规定》的通知","5311"
"山西省人才市场管理条例","5312"
"行政机关公务员处分条例","5313"
"人事争议处理规定","5314"
"山西省人事厅关于军队转业干部移交和接收有关问题的通知","5315"
"关于做好自主择业军队干部报到及年度确认等工作的通知","5316"
"关于印发山西省自主择业的军转干部异地经营(就业)管理办法的通知","5317"
"关于建立海外高层次留学人才回国工作绿色通道的意见","5318"
"山西省鼓励海外留学人才来晋创业和工作的暂行规定","5319"
"关于印发《军队转业干部安置暂行办法》的通知","5320"
"关于印发《山西省人事厅工作目标责任考核办法》的通知","5321"
"山西省人事厅关于转发人事部《关于全国专业技术人员计算机应用能力考试扩充科目有关问题的通","5322"
"关于印发《山西省人事厅绩效考核办法》的通知","5323"
"关于督促落实自主择业军转干部党员积极参加保持共产党员先进性教育活动的通知","5324"
"山西省人事厅政府信息公开监督渠道及联系方式","5325"
"关于印发《山西省人事厅部门行政首长问责制度》的通知","5326"
"关于印发《山西省人事厅工作岗位AB角制度》的通知","5327"
"山西省人事厅《关于做好2008年度全省专业技术职称工作的通知》","5328"
"关于印发《山西省人事厅服务承诺制度》的通知","5329"
"关于印发《山西省人事厅关于深化职称改革的若干意见》的通知","5330"
"关于转发国务院军队转业干部安置工作小级等八部门关于自主择业军队转业干部安置管理若干问题","5331"
"山西省人事厅关于调入、划转专业技术人员任职资格审核确认有关问题的通知","5332"
"专业技术人员资格考试违纪违规行为处理规定","5333"
"山西省人事厅关于转发落实国家人事部《关于完善职称外语考试有关问题的通知》的通知","5334"
"关于转发国务院军队转业干部安置工作小组有等部门《印发〈关于自主择业胡军队转业干部安置管","5335"
"关于印发《山西省人事厅效能监察办法》的通知","5336"
"山西省人事厅关于贯彻落实《山西省人民政府关于印发〈山西省行政机关及其工作人员行政过错责","5337"
"关于召开山西省商务系统地方商务之窗工作总结及新农村商网对接工作会议的通知","5338"
"关于表彰全省“十佳百优”农民工和关爱农民工模范单位的决定","5339"
"关于进一步做好劳动保障信访维稳工作的通知","5340"
"关于成立“三晋技术能手”专家评审委员会的通知","5341"
"关于调整山西省享受政府津贴高级技师评审委员会组成人员的通知","5342"
"山西省人民政府关于加强企业工资宏观调控促进职工工资收入合理增长的意见","5343"
"关于申请规划确认的公示(2008第二十二期)","5344"
"山西省科技创新计划管理办法","5345"
"山西省人民政府批转省劳动保障厅关于开展新型农村社会养老保险试点工作的指导意见的通知","5346"
"关于申请规划确认的公示(2008第二十一期)","5347"
"关于转发《企业职工带薪年休假实施办法》的通知","5348"
"转发《关于做好〈中华人民共和国劳动合同法实施条例〉贯彻落实工作的通知》的通知","5349"
"关于委托招聘省直机关事业单位后勤服务等公益性岗位就业人员的通知","5350"
"中华人民共和国突发事件应对法","5351"
"山西省人民政府贯彻国务院关于做好促进就业工作的通知的实施意见","5352"
"关于申报2009年度焦炭出口企业资质有关事项的通知","5353"
"关于表彰“山西省外商投资企业抗震救灾突出贡献和爱心捐助”的决定","5354"
"关于表彰2007年度山西省优秀外商投资企业和各类先进企业的决定","5355"
"山西省人事厅关于做好 2008 年度全省专业技术职称工作的通知","5356"
"中华人民共和国公务员法","5357"
"山西省人事厅关于做好2006年度全省高级专业技术职务评审工作的通知","5358"
"关于进一步发挥离退休专业技术人员作用的实施意见","5359"
"关于印发《农业专业技术人才知识更新工程（“653工程”）实施办法》的通知","5360"
"山西省人事厅关于印发《山西省高级专业技术职务任职资格评审答辩规则》的通知","5361"
"山西省人事厅关于印发《山西省特殊人才高级专业技术职务任职资格评审暂行办法》的通知","5362"
"山西省人事厅关于做好2008年度全省工程系列高、中级专业技术职务任职资格评审工作的通知","5363"
"山西省人事厅关于开展2006年新世纪学术技术带头人333人才工程省级人选推荐工作的通知","5364"
"关于印发《水利专业技术人才知识更新工程（“653工程”）实施办法》的通知","5365"
"山西省外国专家友谊奖评审奖励暂行办法","5366"
"山西省人事厅关于印发《山西省专业技术职务任职资格评审若干问题的说明》的通知","5367"
"关于全省清理规范职业资格相关活动的通知","5368"
"山西省博士后专项补助经费管理规定","5369"
"关于进一步加强科技人才工作的意见","5370"
"中共山西省委、山西省人民政府关于进一步加强","5371"
"山西省引进优秀人才暂行办法","5372"
"《山西省预防职务犯罪工作条例》10月1日起施行","5373"
"关于印发2008年度流通企业发展资金项目申报指南的通知","5374"
"关于申请规划确认的公示(2008第十八期)","5375"
"关于第104届广交会的补充通知","5376"
"关于举办新《劳动合同法》政策讲座与培训的通知","5377"
"关于第104届广交会组展工作的通知","5378"
"关于组织我省企业参加“第七届沙迦中国商品交易会”的通知","5379"
"山西省人民政府关于实施创业就业工程的意见","5380"
"关于做好非公经济单位社会保险信息统计系统使用工作的通知","5381"
"关于第三届全省数控技能大赛报名工作的通知","5382"
"关于全省职业技能鉴定所年检评估情况的通报","5383"
"关于举办第三届全省数控技能大赛的通知","5384"
"山西省商务厅关于成品油经营资格的公告(第3期)","5385"
"商务部、财政部令2008年第9号《生猪定点屠宰厂(场)病害猪无害化","5386"
"关于按月报送非公经济单位和灵活就业人员参保扩面专项行动情况有关问题的通知","5387"
"关于申报2008年度中小企业国际市场开拓资金项目计划的通知","5388"
"关于召开全省焦炭出口工作座谈会的通知","5389"
"高新技术企业认定管理实施办法","5390"
"山西省自主创新产品认定管理办法","5391"
"关于加强知识产权(专利)工作促进技术创新的实施意见","5392"
"关于加强对外科技合作与交流的实施意见","5393"
"关于促进创业风险投资发展的若干意见","5394"
"关于省属转制科研院所深化改革促进发展的实施意见","5395"
"关于加快科技中介服务业发展的实施意见","5396"
"山西省人民政府印发关于加快区域科技创新体系建设的若干意见等3个文件的通知","5397"
"山西省人民政府办公厅转发省科技厅等部门关于促进企业技术创新增强企业创新主体地位的实施意见等10个文件的通知","5398"
"关于推进国防科技工业民用产品科技创新的意见","5399"
"关于促进企业技术创新增强企业创新主体地位的实施意见","5400"
"中共山西省委 山西省人民政府 关于加快推进科技进步和创新的决定","5401"
"关于印发《关于推进非公有制经济单位和灵活就业人员参加社会保险扩面专项行动计划》的通知","5402"
"山西省人民政府关于推进非公有制经济单位和灵活就业人员参加社会保险工作的意见","5403"
